;item_id;questionnaire;code;text;latent_variable;answers;participant;created;given_answer;reverse_coded;personal_goal;goal_id;goal
2467;2467;goal_characteristics_questionnaire_item_8;gcq_39;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel geht es eher darum, einen Zustand aufrechtzuerhalten, als darum, einen Zustand einmal zu erreichen. (8/32)</p>";Erhalten vs. Erreichen;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:38:41.709677+00:00;0.5;True;;643;Zettel 10
2468;2468;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:34.717692+00:00;0.5;False;;598;Bachelor
2469;2469;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:34.733952+00:00;0.5;False;;599;Bachelorarbeit
2470;2470;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:34.746840+00:00;0.5;False;;602;Pflichtbereich
2471;2471;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:34.760080+00:00;0.5;False;;623;Überfachlicher Wahlbereich
2521;2521;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.392567+00:00;0.5;True;;602;Pflichtbereich
2472;2472;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:34.774781+00:00;0.5;False;;600;Wahlpflichtbereich
2473;2473;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:34.788151+00:00;0.5;False;;604;Experimentalphysik
2474;2474;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:34.801357+00:00;0.5;False;;603;Mathematik
2475;2475;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:34.815564+00:00;0.5;False;;606;Studienprojekt
2476;2476;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:34.828187+00:00;0.5;False;;605;Theoretische Physik
2477;2477;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:34.840857+00:00;0.5;False;;624;Auswählen
2478;2478;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:34.854008+00:00;0.5;False;;601;Auswählen
2479;2479;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:34.866604+00:00;0.5;False;;611;ExPhy I
2480;2480;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:34.879090+00:00;0.5;False;;612;ExPhy II
2481;2481;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:34.891627+00:00;0.5;False;;613;ExPhy III
2482;2482;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:34.904565+00:00;0.5;False;;617;ExPhy IV
2483;2483;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:34.917187+00:00;0.5;False;;618;ExPhy V
2484;2484;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:34.929909+00:00;0.5;False;;614;Laborversuche 1
2485;2485;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:34.942708+00:00;0.5;False;;615;Laborversuche 2
2486;2486;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:34.955593+00:00;0.5;False;;616;Laborversuche 3
2487;2487;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:34.968654+00:00;0.5;False;;609;MfA I
2488;2488;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:34.981227+00:00;0.5;False;;610;MfA II
2489;2489;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:34.993959+00:00;0.5;False;;607;MMP I
2490;2490;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:35.009371+00:00;0.5;False;;608;MMP II
2491;2491;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:35.023336+00:00;0.5;False;;619;Theo I
2492;2492;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:35.036985+00:00;0.5;False;;620;Theo II
2493;2493;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:35.050166+00:00;0.5;False;;621;Theo III
2494;2494;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:35.063487+00:00;0.5;False;;622;Theo IV
2495;2495;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:35.076746+00:00;0.5;False;;634;ExPhyI-Klausur
2496;2496;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:35.090840+00:00;0.5;False;;645;MfAI-Klausur
2497;2497;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:35.104540+00:00;0.5;False;;628;MMPI-Klausur
2498;2498;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:35.117496+00:00;0.5;False;;625;Übungen
2499;2499;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:35.130719+00:00;0.5;False;;638;Bestehen
2500;2500;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:35.143771+00:00;0.5;False;;650;Bestehen
2501;2501;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:35.157147+00:00;0.5;False;;630;Bestehen
2502;2502;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:35.223278+00:00;0.5;False;;648;Vorbereitung ExPhyI
2503;2503;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:35.236852+00:00;0.5;False;;636;Zulassung
2504;2504;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:35.249977+00:00;0.5;False;;649;Vorbereitung MfAI
2505;2505;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:35.263122+00:00;0.5;False;;647;Vorbereitung MMPI
2506;2506;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:35.276537+00:00;0.5;False;;626;Zettel 11
2507;2507;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:35.289618+00:00;0.5;False;;644;Zettel 11
2508;2508;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:35.306997+00:00;0.5;False;;627;Zettel 12
2509;2509;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:35.320878+00:00;0.5;False;;657;Nachholen
2510;2510;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:35.334961+00:00;0.5;False;;654;Nachholen
2511;2511;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:35.348905+00:00;0.5;False;;651;Nachholen
2512;2512;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:35.362184+00:00;0.5;False;;659;Üben
2513;2513;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:35.375693+00:00;0.5;False;;656;Üben
2514;2514;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:35.389382+00:00;0.5;False;;653;Üben
2515;2515;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:35.402999+00:00;0.5;False;;658;Wiederholen
2516;2516;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:35.416370+00:00;0.5;False;;655;Wiederholen
2517;2517;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:35.430137+00:00;0.5;False;;652;Wiederholen
2518;2518;goal_characteristics_questionnaire_item_9;gcq_52;"<p style='font-weight: bold;font-size: x-large;'>
                                        Bei diesem Ziel konzentriere ich mich mehr auf den Prozess als auf sein Ergebnis. (9/32)</p>";Prozessorientierung vs. Ergebnisorientierung;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:39:35.443725+00:00;0.5;False;;643;Zettel 10
2519;2519;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.360658+00:00;0.5;True;;598;Bachelor
2522;2522;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.406500+00:00;0.5;True;;623;Überfachlicher Wahlbereich
2523;2523;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.420854+00:00;0.5;True;;600;Wahlpflichtbereich
2524;2524;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.435093+00:00;0.5;True;;604;Experimentalphysik
2525;2525;goal_characteristics_questionnaire_item_10;gcq_58;"<p style='font-weight: bold;font-size: x-large;'>
                                        Etwas anderes muss noch passieren, bevor ich an diesem Ziel arbeiten kann. (10/32)</p>";unmittelbare Umsetzbarkeit;['Stimme überhaupt nicht zu', 'Stimme nicht zu', 'Stimme weder zu noch lehne ab', 'Simme zu', 'Stimme voll und ganz zu'];390;2022-01-23 00:40:25.449074+00:00;0.5;True;;603;Mathematik
